i	j	k	temp	vel	count
4	7	10	348.6460701942857	2.073294215142857	350
4	7	11	0.0	0.0	0
4	7	12	0.0	0.0	0
4	7	13	0.0	0.0	0
4	7	14	0.0	0.0	0
4	8	1	0.0	0.0	0
4	8	2	0.0	0.0	0
4	8	3	0.0	0.0	0
4	8	4	348.64343119069775	2.0856149079534876	215
4	8	5	350.99564955063335	2.1387744280379755	316
4	8	6	351.00107970467855	2.094709036666666	342
4	8	7	351.0010780250002	2.0831162738611098	360
4	8	8	351.0010798947371	2.094706953801171	342
4	8	9	350.9956492784815	2.138776167215192	316
4	8	10	348.6432218232555	2.0856056244186054	215
4	8	11	0.0	0.0	0
4	8	12	0.0	0.0	0
4	8	13	0.0	0.0	0
4	8	14	0.0	0.0	0
4	9	1	0.0	0.0	0
4	9	2	0.0	0.0	0
4	9	3	0.0	0.0	0
4	9	4	346.87892619230774	1.9717835100000005	26
4	9	5	349.6131164256761	2.1259850262837823	296
4	9	6	350.9962599555558	2.1384517269841252	315
4	9	7	351.00107002594376	2.120412405518869	424
4	9	8	350.99625900317494	2.1384544942222212	315
4	9	9	349.61310638851376	2.1259843062500017	296
4	9	10	346.87883342307697	1.9717789065384619	26
4	9	11	0.0	0.0	0
4	9	12	0.0	0.0	0
4	9	13	0.0	0.0	0
4	9	14	0.0	0.0	0
4	10	1	0.0	0.0	0
4	10	2	0.0	0.0	0
4	10	3	0.0	0.0	0
4	10	4	0.0	0.0	0
4	10	5	346.87833819230764	1.9717494150000001	26
4	10	6	348.6517636157408	2.0862707052314806	216
4	10	7	348.6452353257139	2.073252328085715	350
4	10	8	348.6516549861109	2.0862664269907403	216
4	10	9	346.87811742307684	1.9717350734615384	26
4	10	10	0.0	0.0	0
4	10	11	0.0	0.0	0
4	10	12	0.0	0.0	0
4	10	13	0.0	0.0	0
4	10	14	0.0	0.0	0
4	11	1	0.0	0.0	0
4	11	2	0.0	0.0	0
4	11	3	0.0	0.0	0
4	11	4	0.0	0.0	0
4	11	5	0.0	0.0	0
4	11	6	0.0	0.0	0
4	11	7	0.0	0.0	0
4	11	8	0.0	0.0	0
4	11	9	0.0	0.0	0
4	11	10	0.0	0.0	0
4	11	11	0.0	0.0	0
4	11	12	0.0	0.0	0
4	11	13	0.0	0.0	0
4	11	14	0.0	0.0	0
4	12	1	0.0	0.0	0
4	12	2	0.0	0.0	0
4	12	3	0.0	0.0	0
4	12	4	0.0	0.0	0
4	12	5	0.0	0.0	0
4	12	6	0.0	0.0	0
4	12	7	0.0	0.0	0
4	12	8	0.0	0.0	0
4	12	9	0.0	0.0	0
4	12	10	0.0	0.0	0
4	12	11	0.0	0.0	0
4	12	12	0.0	0.0	0
4	12	13	0.0	0.0	0
4	12	14	0.0	0.0	0
4	13	1	0.0	0.0	0
4	13	2	0.0	0.0	0
4	13	3	0.0	0.0	0
4	13	4	0.0	0.0	0
4	13	5	0.0	0.0	0
4	13	6	0.0	0.0	0
4	13	7	0.0	0.0	0
4	13	8	0.0	0.0	0
4	13	9	0.0	0.0	0
4	13	10	0.0	0.0	0
4	13	11	0.0	0.0	0
4	13	12	0.0	0.0	0
4	13	13	0.0	0.0	0
4	13	14	0.0	0.0	0
4	14	1	0.0	0.0	0
4	14	2	0.0	0.0	0
4	14	3	0.0	0.0	0
